,Flavonifractor plautii,Faecalibacterium prausnitzii_C,Faecalibacterium prausnitzii,Faecalibacterium sp900539885,Faecalibacterium prausnitzii_G,Faecalibacterium prausnitzii_J,Faecalibacterium prausnitzii_A,Faecalibacterium sp900758465,Faecalibacterium prausnitzii_H,Faecalibacterium prausnitzii_E,Faecalibacterium prausnitzii_F,Gemmiger formicilis,Gemmiger sp900540775,Anaerotruncus colihominis,Ruminococcus_E bromii_B,Ruminococcus_E bromii,Blautia_A obeum,Blautia_A wexlerae,Blautia_A wexlerae_B,Agathobacter sp900317585,Mediterraneibacter faecis,Mediterraneibacter torques,Mediterraneibacter lactaris,Enterocloster bolteae,Enterocloster citroniae,Enterocloster clostridioformis,Coprococcus eutactus,Dorea_A longicatena_B,Dorea_A longicatena,Lachnospira eligens_A,Roseburia inulinivorans,Roseburia intestinalis,Anaerostipes hadrus,Eubacterium_G ventriosum,Bariatricus comes,Bariatricus comes_A,Anaerobutyricum hallii,Anaerobutyricum soehngenii,Dorea formicigenerans,Coprococcus_A catus,Eubacterium_I ramulus,Clostridium_Q symbiosum,Ruminococcus_B gnavus,Hungatella effluvii,Bacteroides uniformis,Bacteroides cellulosilyticus,Bacteroides timonensis,Bacteroides stercoris,Bacteroides sp900552405,Bacteroides xylanisolvens,Bacteroides eggerthii,Bacteroides fragilis,Bacteroides fluxus,Bacteroides finegoldii,Bacteroides intestinalis,Bacteroides faecis,Bacteroides nordii,Bacteroides salyersiae,Bacteroides sp902362375,Bacteroides fragilis_A,Bacteroides clarus,Phocaeicola dorei,Phocaeicola vulgatus,Phocaeicola plebeius,Phocaeicola massiliensis,Phocaeicola coprocola,Phocaeicola coprophilus,Prevotella sp900313215,Prevotella sp900551275,Prevotella copri_A,Prevotella stercorea,Prevotella sp015074785,Prevotella copri,Paraprevotella clara,Alistipes onderdonkii,Alistipes finegoldii,Alistipes shahii,Alistipes putredinis,Alistipes_A indistinctus,Parabacteroides distasonis,Parabacteroides distasonis_A,Parabacteroides gordonii,Parabacteroides merdae,Parabacteroides johnsonii,Butyricimonas virosa,Odoribacter splanchnicus,Barnesiella intestinihominis,Parasutterella excrementihominis,Escherichia coli,Escherichia fergusonii,Escherichia sp005843885,Escherichia coli_E,Escherichia albertii,Hafnia alvei,Klebsiella pneumoniae,Akkermansia muciniphila,Akkermansia muciniphila_B,Erysipelatoclostridium ramosum,Catenibacterium sp000437715,Catenibacterium mitsuokai,Holdemania filiformis,Holdemanella biformis,Streptococcus salivarius,Streptococcus sp001556435,Streptococcus thermophilus,Adlercreutzia celatus_A,Bifidobacterium longum,Bifidobacterium pseudocatenulatum,Bifidobacterium catenulatum,Bifidobacterium bifidum,Desulfovibrio sp900556755,Dialister invisus,Veillonella parvula_A,Phascolarctobacterium_A succinatutens,Acidaminococcus fermentans,Sutterella wadsworthensis,Acidaminococcus intestini
Faecalibacterium prausnitzii_F,0.5069278547539418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31532779316712833,0.31532779316712833,0.5552353506243997,0.6103896103896104,0.6103896103896104,0.2009411764705883,0.4722624216111915,0.4722624216111915,0.291077738515901,0.4661134163208852,0.4661134163208852,0.5258460394198587,0.34976425203600514,0.29978494623655916,0.4835876098012021,0.35642661804922515,0.3281703775411423,0.3281703775411423,0.5,0.4005624748895139,0.4043737574552684,0.38807298620382735,0.3596230158730159,0.30750721847930707,0.30750721847930707,0.410610789121712,0.5043436293436294,0.40463814474210313,0.35218165627782727,0.5143832276938078,0.34650967199327165,0.4494760479041916,0.45802583025830257,0.5165925419089976,0.49874776386404296,0.5945217781769196,0.5158813263525306,0.49874776386404296,0.5177892918825562,0.49230205278592376,0.5052453468697123,0.5032769920662297,0.5339398180545836,0.5165975103734439,0.6034635879218473,0.6050788091068301,0.6058073031236252,0.5177892918825562,0.5052453468697123,0.4965277777777778,0.5254237288135593,0.515212981744422,0.5337098482174374,0.6097560975609756,0.527208480565371,0.5368679775280899,0.4234354194407457,0.4234354194407457,0.4234354194407457,0.6755092373282805,0.4234354194407457,0.4234354194407457,0.46848989298454224,0.5945065176908753,0.5882081989866421,0.5287642045454546,0.6799809795530195,0.46960089518836257,0.5060606060606061,0.5060606060606061,0.565584704313028,0.5066303978238694,0.5070133424563804,0.5992860330209728,0.6486725663716815,0.5350970017636685,0.5924882629107981,0.38880652335063015,0.5555555555555556,0.38880652335063015,0.38880652335063015,0.5622119815668203,0.3754702784048156,0.5507826720058245,0.5182043124779074,0.5182043124779074,0.41065573770491803,0.38319023949389963,0.38319023949389963,0.5328525641025641,0.501710863986313,0.5537459283387622,0.5537459283387622,0.62320230105465,0.6190246257846451,0.5101174934725848,0.434257602862254,0.3656143344709898,0.4774193548387097,0.6027000964320155,0.643126177024482,0.5760715967969854,0.5933908045977012,0.5881252921926134,0.6390176088971269,0.6033914272256241
Gemmiger formicilis,0.6042755344418052,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.0,0.0,0.5238095238095238,0.4750271444082519,0.4750271444082519,0.3366880146386093,0.5930122757318225,0.5930122757318225,0.2160852713178295,0.3862514242309153,0.3862514242309153,0.40968421052631576,0.24400767018216685,0.3104531179901301,0.5979147778785132,0.22481827622014539,0.295774647887324,0.295774647887324,0.6129184347006129,0.26837060702875404,0.2812219227313567,0.29528535980148884,0.32707774798927614,0.29405737704918034,0.29405737704918034,0.27300613496932513,0.6086956521739131,0.40210084033613447,0.3178554332216371,0.5707146426786607,0.3465783664459161,0.3990287333063537,0.5898123324396782,0.45532390171258375,0.4315336463223787,0.6640944167044939,0.4514285714285714,0.4315336463223787,0.46808510638297873,0.43273453093812375,0.4784172661870504,0.47352941176470587,0.46569566883863545,0.45169811320754716,0.6687668766876688,0.6724214254094731,0.6764314247669774,0.46808510638297873,0.4784172661870504,0.4768382352941176,0.45430413348502086,0.47479143997098294,0.4606131160263873,0.6809843400447427,0.4473478939157566,0.4680523479599692,0.31665832916458225,0.31665832916458225,0.31665832916458225,0.7045680238331677,0.31665832916458225,0.31665832916458225,0.5131419328750506,0.6741573033707865,0.666975451597962,0.49065242273941245,0.7176820208023774,0.43485211830535575,0.47560975609756095,0.47560975609756095,0.6396598030438675,0.44776670358065707,0.4437406855439643,0.6726618705035972,0.6842588343276732,0.4704974932510605,0.6734308636149127,0.4407796101949025,0.6406491499227203,0.4407796101949025,0.4407796101949025,0.6439191765154404,0.3561480302427378,0.63328530259366,0.47312237895539455,0.47312237895539455,0.29120370370370374,0.19050160085378864,0.19050160085378864,0.3986175115207373,0.4633920296570899,0.645804357904497,0.645804357904497,0.6209553158705701,0.6334355828220859,0.47986111111111107,0.2864529472595657,0.3090487238979118,0.4374759522893421,0.6238578680203046,0.7055715658021133,0.6546489563567363,0.6118122160524988,0.6847725162488394,0.6637512147716229,0.654721549636804
Gemmiger sp900540775,0.6042755344418052,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.31532779316712833,0.0,0.0,0.5238095238095238,0.4750271444082519,0.4750271444082519,0.3366880146386093,0.5930122757318225,0.5930122757318225,0.2160852713178295,0.3862514242309153,0.3862514242309153,0.40968421052631576,0.24400767018216685,0.3104531179901301,0.5979147778785132,0.22481827622014539,0.295774647887324,0.295774647887324,0.6129184347006129,0.26837060702875404,0.2812219227313567,0.29528535980148884,0.32707774798927614,0.29405737704918034,0.29405737704918034,0.27300613496932513,0.6086956521739131,0.40210084033613447,0.3178554332216371,0.5707146426786607,0.3465783664459161,0.3990287333063537,0.5898123324396782,0.45532390171258375,0.4315336463223787,0.6640944167044939,0.4514285714285714,0.4315336463223787,0.46808510638297873,0.43273453093812375,0.4784172661870504,0.47352941176470587,0.46569566883863545,0.45169811320754716,0.6687668766876688,0.6724214254094731,0.6764314247669774,0.46808510638297873,0.4784172661870504,0.4768382352941176,0.45430413348502086,0.47479143997098294,0.4606131160263873,0.6809843400447427,0.4473478939157566,0.4680523479599692,0.31665832916458225,0.31665832916458225,0.31665832916458225,0.7045680238331677,0.31665832916458225,0.31665832916458225,0.5131419328750506,0.6741573033707865,0.666975451597962,0.49065242273941245,0.7176820208023774,0.43485211830535575,0.47560975609756095,0.47560975609756095,0.6396598030438675,0.44776670358065707,0.4437406855439643,0.6726618705035972,0.6842588343276732,0.4704974932510605,0.6734308636149127,0.4407796101949025,0.6406491499227203,0.4407796101949025,0.4407796101949025,0.6439191765154404,0.3561480302427378,0.63328530259366,0.47312237895539455,0.47312237895539455,0.29120370370370374,0.19050160085378864,0.19050160085378864,0.3986175115207373,0.4633920296570899,0.645804357904497,0.645804357904497,0.6209553158705701,0.6334355828220859,0.47986111111111107,0.2864529472595657,0.3090487238979118,0.4374759522893421,0.6238578680203046,0.7055715658021133,0.6546489563567363,0.6118122160524988,0.6847725162488394,0.6637512147716229,0.654721549636804
Anaerotruncus colihominis,0.44165535956580737,0.5552353506243997,0.5552353506243997,0.5552353506243997,0.5552353506243997,0.5552353506243997,0.5552353506243997,0.5552353506243997,0.5552353506243997,0.5552353506243997,0.5552353506243997,0.5238095238095238,0.5238095238095238,0.0,0.5546666666666666,0.5546666666666666,0.5662996649114409,0.44584717607973423,0.44584717607973423,0.5849232201023732,0.6587360594795539,0.6587360594795539,0.6728734659331359,0.5858680393074404,0.6129604971149578,0.4675,0.6172224987555999,0.5728260869565218,0.5728260869565218,0.4841897233201581,0.601153504880213,0.6109899694723071,0.576668364747835,0.500302480338778,0.5612627073301231,0.5612627073301231,0.525323275862069,0.44345442083618913,0.6305760069294066,0.5642178910544728,0.3850072780203785,0.5722171113155474,0.6301652892561984,0.44465058750773034,0.7088700772911299,0.6925465838509317,0.5234124438742784,0.7054820415879017,0.6925465838509317,0.7259013980868285,0.6907134316460741,0.7103844771828962,0.7214129643117262,0.7226443768996961,0.70093808630394,0.5307545973367153,0.5344934742075824,0.5423412204234122,0.7259013980868285,0.7103844771828962,0.716275659824047,0.7115528882220555,0.7189072609633358,0.7187981510015409,0.551789077212806,0.7089292616930808,0.717249327698809,0.6718673817649927,0.6718673817649927,0.6718673817649927,0.5486725663716814,0.6718673817649927,0.6718673817649927,0.7075351213282248,0.5373831775700935,0.5116433799068529,0.7443181818181819,0.5634218289085546,0.7024564183835182,0.7119914346895075,0.7119914346895075,0.4889729048519219,0.6925898752751284,0.6913397483345669,0.49151436031331597,0.5364891518737673,0.7250766871165644,0.48463687150837986,0.6057844690966719,0.507005708354956,0.6057844690966719,0.6057844690966719,0.505381855458739,0.6227308602999211,0.5204129516658846,0.7174990468928708,0.7174990468928708,0.6408199643493762,0.5976542580316165,0.5976542580316165,0.6897827092001849,0.6441966548403446,0.5107772697583279,0.5107772697583279,0.4596834966088922,0.43330763299922903,0.715807560137457,0.6588058203712995,0.6268861454046639,0.6971428571428571,0.4377358490566038,0.5191059841384282,0.48725017229496903,0.3998482549317147,0.518918918918919,0.4605839416058394,0.4992977528089888
Ruminococcus_E bromii_B,0.6487285629804849,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.4750271444082519,0.4750271444082519,0.5546666666666666,0.0,0.0,0.6119125174499767,0.6099163679808841,0.6099163679808841,0.48018063221274465,0.6206367472190257,0.6206367472190257,0.5656565656565656,0.5281173594132029,0.5791875855773619,0.6261261261261262,0.48355263157894735,0.5660998354360943,0.5660998354360943,0.5817843866171004,0.5498614958448753,0.5478260869565217,0.4797814207650273,0.522754491017964,0.579840848806366,0.579840848806366,0.44196683819325333,0.6072749691738595,0.5798016230838594,0.5191511387163561,0.5761290322580646,0.5428840716305372,0.6512862392813393,0.6404128191200434,0.6306306306306306,0.6137959520859149,0.6328358208955224,0.6286173633440515,0.6137959520859149,0.6256471525288729,0.5898319689788885,0.6284509202453987,0.6557817902420284,0.6259228876127974,0.6238532110091743,0.6336692353289863,0.6288720046756282,0.6291936433195997,0.6256471525288729,0.6284509202453987,0.651468315301391,0.6340782122905029,0.645825390773923,0.625466611364579,0.631484794275492,0.6104384133611691,0.6212184003315375,0.5090709180868609,0.5090709180868609,0.5090709180868609,0.6397774687065368,0.5090709180868609,0.5090709180868609,0.6852173913043478,0.6389756402248594,0.6374770361298224,0.6616693679092382,0.6318021201413427,0.6324392288348701,0.6608339538346985,0.6608339538346985,0.6557746478873239,0.6396016851780927,0.6388567014291232,0.6989247311827957,0.6466992665036675,0.6516076516076517,0.6461731493099121,0.6790960451977401,0.6797235023041475,0.6790960451977401,0.6790960451977401,0.6817975487970949,0.6187450357426529,0.6917950853810912,0.6279164961113386,0.6279164961113386,0.5429256594724221,0.4897959183673469,0.4897959183673469,0.6077947705969413,0.664493480441324,0.6025878003696858,0.6025878003696858,0.5598866052445075,0.5844428871758935,0.6691675598428011,0.5403181568842568,0.5606352261790183,0.6307754118119726,0.539389638041164,0.6688396349413299,0.6174794173527549,0.5991983967935872,0.6211258697027198,0.6149273447820344,0.5747820254862508
Ruminococcus_E bromii,0.6487285629804849,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.4750271444082519,0.4750271444082519,0.5546666666666666,0.0,0.0,0.6119125174499767,0.6099163679808841,0.6099163679808841,0.48018063221274465,0.6206367472190257,0.6206367472190257,0.5656565656565656,0.5281173594132029,0.5791875855773619,0.6261261261261262,0.48355263157894735,0.5660998354360943,0.5660998354360943,0.5817843866171004,0.5498614958448753,0.5478260869565217,0.4797814207650273,0.522754491017964,0.579840848806366,0.579840848806366,0.44196683819325333,0.6072749691738595,0.5798016230838594,0.5191511387163561,0.5761290322580646,0.5428840716305372,0.6512862392813393,0.6404128191200434,0.6306306306306306,0.6137959520859149,0.6328358208955224,0.6286173633440515,0.6137959520859149,0.6256471525288729,0.5898319689788885,0.6284509202453987,0.6557817902420284,0.6259228876127974,0.6238532110091743,0.6336692353289863,0.6288720046756282,0.6291936433195997,0.6256471525288729,0.6284509202453987,0.651468315301391,0.6340782122905029,0.645825390773923,0.625466611364579,0.631484794275492,0.6104384133611691,0.6212184003315375,0.5090709180868609,0.5090709180868609,0.5090709180868609,0.6397774687065368,0.5090709180868609,0.5090709180868609,0.6852173913043478,0.6389756402248594,0.6374770361298224,0.6616693679092382,0.6318021201413427,0.6324392288348701,0.6608339538346985,0.6608339538346985,0.6557746478873239,0.6396016851780927,0.6388567014291232,0.6989247311827957,0.6466992665036675,0.6516076516076517,0.6461731493099121,0.6790960451977401,0.6797235023041475,0.6790960451977401,0.6790960451977401,0.6817975487970949,0.6187450357426529,0.6917950853810912,0.6279164961113386,0.6279164961113386,0.5429256594724221,0.4897959183673469,0.4897959183673469,0.6077947705969413,0.664493480441324,0.6025878003696858,0.6025878003696858,0.5598866052445075,0.5844428871758935,0.6691675598428011,0.5403181568842568,0.5606352261790183,0.6307754118119726,0.539389638041164,0.6688396349413299,0.6174794173527549,0.5991983967935872,0.6211258697027198,0.6149273447820344,0.5747820254862508
Blautia_A obeum,0.5045651129264777,0.2009411764705883,0.2009411764705883,0.2009411764705883,0.2009411764705883,0.2009411764705883,0.2009411764705883,0.2009411764705883,0.2009411764705883,0.2009411764705883,0.2009411764705883,0.3366880146386093,0.3366880146386093,0.5662996649114409,0.6119125174499767,0.6119125174499767,0.0,0.3940936863543788,0.3940936863543788,0.28240534521158134,0.43044712562100784,0.43044712562100784,0.4821359969266231,0.29314946619217086,0.2794759825327511,0.4368421052631579,0.31235321747299205,0.2990608007909046,0.2990608007909046,0.4814814814814815,0.39417239983812224,0.40700915969733176,0.3640072529465095,0.3405541561712846,0.2506240639041438,0.2506240639041438,0.38177676537585425,0.48204623708804717,0.35457178320231697,0.3159817351598173,0.5032067094227923,0.321627408993576,0.4182305630026809,0.45044206607724524,0.49843695727683224,0.4920692141312184,0.5786593707250343,0.5100175746924429,0.4920692141312184,0.503149055283415,0.4797923618835743,0.49487354750512647,0.4884696016771488,0.5103423680456491,0.5008762705923588,0.5718194254445965,0.5860071301247771,0.5764546684709067,0.503149055283415,0.49487354750512647,0.47724867724867726,0.5045742434904996,0.5003424657534247,0.5039739884393064,0.5744292237442923,0.5053956834532374,0.5062927004674578,0.40657361548851867,0.40657361548851867,0.40657361548851867,0.65620473201352,0.40657361548851867,0.40657361548851867,0.42494887525562375,0.5773781353525793,0.5691514299109236,0.5117117117117117,0.6735477676428229,0.42933947772657455,0.4880382775119617,0.4880382775119617,0.5355515041020966,0.49673875729488504,0.49133148404993066,0.5719506624029237,0.6183552930486143,0.5193133047210301,0.5819477434679334,0.3779940119760479,0.5487421383647799,0.3779940119760479,0.3779940119760479,0.5561145510835913,0.3618721461187214,0.5341706686368675,0.5037593984962406,0.5037593984962406,0.4028925619834711,0.3556273062730627,0.3556273062730627,0.5462151394422311,0.49374190763918857,0.5550887021475257,0.5550887021475257,0.6221686746987951,0.6259652509652509,0.5016458196181699,0.40585009140767825,0.3254385964912281,0.4727731698521457,0.5857843137254901,0.6298949379178606,0.5528846153846154,0.5743539736713799,0.5789224952741021,0.6233521657250471,0.5982905982905983
Blautia_A wexlerae,0.3269754768392371,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.5930122757318225,0.5930122757318225,0.44584717607973423,0.6099163679808841,0.6099163679808841,0.3940936863543788,0.0,0.0,0.555956678700361,0.6478822684852836,0.6478822684852836,0.658933658933659,0.5619349005424954,0.5072727272727273,0.2788398154251813,0.5920421860019176,0.5855764347384459,0.5855764347384459,0.3022774327122153,0.630272952853598,0.638990638990639,0.5279162512462612,0.5246085011185682,0.5550481988838154,0.5550481988838154,0.5776031434184676,0.27292110874200426,0.5087561742254154,0.48020050125313285,0.312278211497516,0.4942316566682049,0.6440281030444965,0.2770618556701031,0.7019469026548673,0.6951535331113577,0.4224358974358975,0.7097587324450847,0.6951535331113577,0.707351891506067,0.6919863273832131,0.6954403063000347,0.676046176046176,0.709783803591059,0.7053986414015017,0.44374607165304836,0.468978102189781,0.45488257107540175,0.707351891506067,0.6954403063000347,0.6759493670886076,0.7132116004296456,0.6987067458930444,0.711645101663586,0.4510050251256281,0.7140757074604924,0.7168011738811446,0.6571960875640428,0.6571960875640428,0.6571960875640428,0.530062197650311,0.6571960875640428,0.6571960875640428,0.6427357689039932,0.4312416555407209,0.4319371727748691,0.7022786701531565,0.5666666666666667,0.64,0.6834381551362683,0.6834381551362683,0.3598460551635664,0.6927668539325842,0.6897163120567376,0.42875318066157764,0.5130922693266833,0.7081942899517983,0.4316498316498316,0.6057619408642911,0.44626407369498466,0.6057619408642911,0.6057619408642911,0.45554997488699145,0.574609375,0.46808510638297873,0.7,0.7,0.6292182827851345,0.6034565530484878,0.6034565530484878,0.715450643776824,0.6885701064322073,0.40692357935989554,0.40692357935989554,0.5114864864864865,0.46245614035087723,0.6978609625668449,0.6679209783631233,0.5711703569814731,0.683707245310776,0.46063535911602205,0.5047297297297297,0.4158815612382234,0.4508196721311475,0.4440767703507611,0.5176470588235293,0.4754316069057105
Blautia_A wexlerae_B,0.3269754768392371,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.4722624216111915,0.5930122757318225,0.5930122757318225,0.44584717607973423,0.6099163679808841,0.6099163679808841,0.3940936863543788,0.0,0.0,0.555956678700361,0.6478822684852836,0.6478822684852836,0.658933658933659,0.5619349005424954,0.5072727272727273,0.2788398154251813,0.5920421860019176,0.5855764347384459,0.5855764347384459,0.3022774327122153,0.630272952853598,0.638990638990639,0.5279162512462612,0.5246085011185682,0.5550481988838154,0.5550481988838154,0.5776031434184676,0.27292110874200426,0.5087561742254154,0.48020050125313285,0.312278211497516,0.4942316566682049,0.6440281030444965,0.2770618556701031,0.7019469026548673,0.6951535331113577,0.4224358974358975,0.7097587324450847,0.6951535331113577,0.707351891506067,0.6919863273832131,0.6954403063000347,0.676046176046176,0.709783803591059,0.7053986414015017,0.44374607165304836,0.468978102189781,0.45488257107540175,0.707351891506067,0.6954403063000347,0.6759493670886076,0.7132116004296456,0.6987067458930444,0.711645101663586,0.4510050251256281,0.7140757074604924,0.7168011738811446,0.6571960875640428,0.6571960875640428,0.6571960875640428,0.530062197650311,0.6571960875640428,0.6571960875640428,0.6427357689039932,0.4312416555407209,0.4319371727748691,0.7022786701531565,0.5666666666666667,0.64,0.6834381551362683,0.6834381551362683,0.3598460551635664,0.6927668539325842,0.6897163120567376,0.42875318066157764,0.5130922693266833,0.7081942899517983,0.4316498316498316,0.6057619408642911,0.44626407369498466,0.6057619408642911,0.6057619408642911,0.45554997488699145,0.574609375,0.46808510638297873,0.7,0.7,0.6292182827851345,0.6034565530484878,0.6034565530484878,0.715450643776824,0.6885701064322073,0.40692357935989554,0.40692357935989554,0.5114864864864865,0.46245614035087723,0.6978609625668449,0.6679209783631233,0.5711703569814731,0.683707245310776,0.46063535911602205,0.5047297297297297,0.4158815612382234,0.4508196721311475,0.4440767703507611,0.5176470588235293,0.4754316069057105
Agathobacter sp900317585,0.6057395143487858,0.291077738515901,0.291077738515901,0.291077738515901,0.291077738515901,0.291077738515901,0.291077738515901,0.291077738515901,0.291077738515901,0.291077738515901,0.291077738515901,0.2160852713178295,0.2160852713178295,0.5849232201023732,0.48018063221274465,0.48018063221274465,0.28240534521158134,0.555956678700361,0.555956678700361,0.0,0.38722482858173946,0.38722482858173946,0.4082039028275587,0.2703786191536748,0.29512403763900774,0.5738269479121825,0.22660818713450293,0.32355769230769227,0.32355769230769227,0.5672859084730404,0.30561418319966227,0.2834111158252015,0.2611798287345385,0.35629921259842523,0.29572731637061933,0.29572731637061933,0.2874821513564969,0.5711678832116789,0.3646341463414634,0.31269769543605963,0.5206532180595581,0.3163481953290871,0.4024483550114767,0.5603411513859275,0.43517191977077363,0.4202465446395218,0.655187074829932,0.4418181818181818,0.4202465446395218,0.45184389545291803,0.4084452975047984,0.42756183745583043,0.4713286713286713,0.45763330898466037,0.4449640287769784,0.6568047337278107,0.6570713391739675,0.6557514693534845,0.45184389545291803,0.42756183745583043,0.46264975334742775,0.4546762589928057,0.4314073023750443,0.4549815498154982,0.6570580754557016,0.44637573964497046,0.4564498346196252,0.3247663551401869,0.3247663551401869,0.3247663551401869,0.6908838500694123,0.3247663551401869,0.3247663551401869,0.4959475106136627,0.6625766871165644,0.6489315307457479,0.5010768126346016,0.7049331489165513,0.43095599393019723,0.4293745607870696,0.4293745607870696,0.6225697379543533,0.43860268172194783,0.43690010664770706,0.6587737843551797,0.6501967643200699,0.46328928046989726,0.6462706565430996,0.4284176533907428,0.6262403528114664,0.4284176533907428,0.4284176533907428,0.6250455041863852,0.3618222891566265,0.6206185567010309,0.4478324761204996,0.4478324761204996,0.32505353319057817,0.2580800771828268,0.2580800771828268,0.465531561461794,0.5004240882103477,0.615689731159101,0.615689731159101,0.6444237050863275,0.6379472693032016,0.453414059872183,0.3322321849929212,0.31487134757959,0.4202952029520295,0.6194065002355158,0.6922386720502467,0.6020128087831655,0.6134453781512605,0.662724485326325,0.6639676113360324,0.6372727272727272
